24,13,42,70,26
53,3,57,43,18
53,57,43,3,4
56,53,47,28,12
28,56,47,53,12
43,57,53,52,3
28,56,47,53,12
53,3,67,47,69
28,56,47,53,12
67,68,62,69,47
53,3,43,18,57
22,30,49,48,67
67,22,66,62,47
57,43,53,4,3
28,56,53,47,12
53,57,43,3,4
67,22,62,27,48
53,3,47,56,29
53,57,3,67,4
47,29,66,12,69
53,3,47,9,56
47,66,29,67,69
4,15,7,57,67
53,3,57,47,67
22,48,67,49,30
67,62,66,22,47
22,11,66,67,30
26,41,44,49,30
22,67,48,62,49
4,15,67,53,57
53,47,3,67,29
53,3,57,43,18
47,66,29,12,67
47,29,66,12,69
30,49,22,26,48
67,68,62,15,53
53,56,3,47,12
28,56,53,47,12
24,13,42,70,26
24,13,42,70,26
