60,14,11,48,61,0,0,0,0,0,0,0,0,0
17,60,48,11,61,28,35,0,0,0,0,0,0,0
11,21,60,2,14,28,0,0,0,0,0,0,0,0
14,11,2,60,0,0,0,0,0,0,0,0,0,0
28,11,60,41,21,44,35,42,0,0,0,0,0,0
11,9,60,35,0,0,0,0,0,0,0,0,0,0
11,60,30,51,14,61,21,17,59,44,0,0,0,0
60,11,42,35,9,0,0,0,0,0,0,0,0,0
11,42,44,17,41,0,0,0,0,0,0,0,0,0
60,11,61,28,44,48,21,0,0,0,0,0,0,0
60,61,48,11,28,0,0,0,0,0,0,0,0,0
29,60,11,28,61,21,41,0,0,0,0,0,0,0
17,11,60,42,29,9,0,0,0,0,0,0,0,0
60,22,17,48,57,0,0,0,0,0,0,0,0,0
48,60,57,38,35,11,63,0,0,0,0,0,0,0
17,48,35,41,63,11,60,0,0,0,0,0,0,0
60,48,57,59,11,51,0,0,0,0,0,0,0,0
48,57,60,61,11,53,0,0,0,0,0,0,0,0
57,59,60,53,18,48,0,0,0,0,0,0,0,0
55,60,14,61,25,29,21,11,0,0,0,0,0,0
48,11,51,60,12,0,0,0,0,0,0,0,0,0
48,53,21,57,22,60,41,35,52,0,0,0,0,0
11,9,57,53,48,3,55,0,0,0,0,0,0,0
51,17,48,49,28,11,0,0,0,0,0,0,0,0
60,48,21,61,38,18,44,3,0,0,0,0,0,0
44,11,49,28,60,8,48,17,0,0,0,0,0,0
42,10,11,21,35,29,17,48,51,3,60,0,0,0
42,17,0,0,0,0,0,0,0,0,0,0,0,0
37,55,13,48,11,0,0,0,0,0,0,0,0,0
53,60,25,0,0,0,0,0,0,0,0,0,0,0
60,25,11,0,0,0,0,0,0,0,0,0,0,0
63,11,53,52,42,61,60,0,0,0,0,0,0,0
60,38,48,11,0,0,0,0,0,0,0,0,0,0
17,48,52,11,60,0,0,0,0,0,0,0,0,0
11,60,3,35,48,51,0,0,0,0,0,0,0,0
44,48,0,0,0,0,0,0,0,0,0,0,0,0
11,60,37,13,25,0,0,0,0,0,0,0,0,0
37,13,60,55,0,0,0,0,0,0,0,0,0,0
60,48,9,28,35,50,0,0,0,0,0,0,0,0
61,48,35,0,0,0,0,0,0,0,0,0,0,0
9,35,11,0,0,0,0,0,0,0,0,0,0,0
14,60,29,44,61,0,0,0,0,0,0,0,0,0
48,41,14,21,61,11,60,52,35,9,0,0,0,0
21,14,11,29,0,0,0,0,0,0,0,0,0,0
53,16,59,4,0,0,0,0,0,0,0,0,0,0
48,11,60,35,61,0,0,0,0,0,0,0,0,0
58,60,11,44,31,55,25,21,41,0,0,0,0,0
11,21,0,0,0,0,0,0,0,0,0,0,0,0
17,11,14,0,0,0,0,0,0,0,0,0,0,0
48,61,53,14,60,51,28,3,0,0,0,0,0,0
21,14,60,2,25,55,11,13,44,20,4,42,43,0
26,14,60,25,13,37,9,0,0,0,0,0,0,0
60,44,0,0,0,0,0,0,0,0,0,0,0,0
44,60,61,0,0,0,0,0,0,0,0,0,0,0
11,21,42,35,60,44,0,0,0,0,0,0,0,0
28,11,9,48,60,58,17,0,0,0,0,0,0,0
26,35,61,3,11,17,51,48,0,0,0,0,0,0
14,55,25,44,60,0,0,0,0,0,0,0,0,0
60,25,0,0,0,0,0,0,0,0,0,0,0,0
14,25,58,20,0,0,0,0,0,0,0,0,0,0
41,48,11,29,0,0,0,0,0,0,0,0,0,0
11,60,17,0,0,0,0,0,0,0,0,0,0,0
51,61,60,48,42,37,11,35,0,0,0,0,0,0
57,61,22,48,0,0,0,0,0,0,0,0,0,0
60,48,21,11,17,61,35,0,0,0,0,0,0,0
21,35,0,0,0,0,0,0,0,0,0,0,0,0
24,49,60,28,48,17,0,0,0,0,0,0,0,0
60,48,9,42,0,0,0,0,0,0,0,0,0,0
35,11,42,61,53,18,0,0,0,0,0,0,0,0
42,21,11,17,51,48,35,60,61,49,18,28,53,0
3,60,48,51,61,11,53,0,0,0,0,0,0,0
14,13,11,25,37,44,0,0,0,0,0,0,0,0
55,60,25,29,31,28,14,0,0,0,0,0,0,0
58,60,25,48,55,20,0,0,0,0,0,0,0,0
61,11,21,60,44,0,0,0,0,0,0,0,0,0
60,29,55,14,43,58,25,0,0,0,0,0,0,0
37,61,58,14,25,60,20,11,0,0,0,0,0,0
21,11,14,60,48,0,0,0,0,0,0,0,0,0
60,61,0,0,0,0,0,0,0,0,0,0,0,0
60,42,41,11,28,61,0,0,0,0,0,0,0,0
60,17,48,0,0,0,0,0,0,0,0,0,0,0
60,61,11,41,21,0,0,0,0,0,0,0,0,0
11,37,58,0,0,0,0,0,0,0,0,0,0,0
2,60,11,0,0,0,0,0,0,0,0,0,0,0
11,60,35,48,51,9,28,61,14,0,0,0,0,0
48,17,35,0,0,0,0,0,0,0,0,0,0,0
60,48,28,41,61,11,35,9,21,0,0,0,0,0
53,35,61,26,0,0,0,0,0,0,0,0,0,0
48,11,60,42,3,17,18,51,35,0,0,0,0,0
3,60,48,11,61,4,0,0,0,0,0,0,0,0
11,60,29,37,0,0,0,0,0,0,0,0,0,0
48,49,60,52,0,0,0,0,0,0,0,0,0,0
19,11,61,0,0,0,0,0,0,0,0,0,0,0
61,35,11,60,28,42,14,0,0,0,0,0,0,0
8,51,48,42,3,0,0,0,0,0,0,0,0,0
48,28,11,60,4,35,0,0,0,0,0,0,0,0
61,42,35,21,11,0,0,0,0,0,0,0,0,0
48,9,17,61,60,51,28,0,0,0,0,0,0,0
60,11,0,0,0,0,0,0,0,0,0,0,0,0
60,48,61,35,21,11,44,19,28,41,0,0,0,0
1,11,14,60,21,0,0,0,0,0,0,0,0,0
21,11,60,48,49,0,0,0,0,0,0,0,0,0
29,11,3,60,17,42,21,28,48,61,0,0,0,0
61,11,44,14,60,21,25,52,0,0,0,0,0,0
11,29,60,43,58,25,21,14,44,20,61,0,0,0
60,51,48,35,12,4,0,0,0,0,0,0,0,0
11,48,60,0,0,0,0,0,0,0,0,0,0,0
61,21,11,48,60,12,51,17,35,10,4,9,0,0
60,41,58,44,25,29,11,0,0,0,0,0,0,0
48,61,3,60,11,35,38,0,0,0,0,0,0,0
17,48,38,21,35,9,11,61,14,0,0,0,0,0
48,11,28,42,0,0,0,0,0,0,0,0,0,0
11,21,0,0,0,0,0,0,0,0,0,0,0,0
11,48,44,35,9,0,0,0,0,0,0,0,0,0
48,53,11,60,51,28,21,38,35,62,0,0,0,0
60,11,61,21,13,0,0,0,0,0,0,0,0,0
48,38,53,35,52,11,0,0,0,0,0,0,0,0
48,60,35,11,42,29,28,61,4,38,0,0,0,0
48,35,60,18,51,11,52,63,49,0,0,0,0,0
14,21,60,44,29,11,25,0,0,0,0,0,0,0
11,60,14,44,21,31,28,0,0,0,0,0,0,0
11,17,63,35,53,60,12,0,0,0,0,0,0,0
55,60,44,11,61,25,21,0,0,0,0,0,0,0
59,11,28,0,0,0,0,0,0,0,0,0,0,0
11,14,0,0,0,0,0,0,0,0,0,0,0,0
11,35,3,2,0,0,0,0,0,0,0,0,0,0
11,35,57,60,48,22,53,62,44,0,0,0,0,0
48,53,57,11,60,41,4,38,0,0,0,0,0,0
55,60,54,0,0,0,0,0,0,0,0,0,0,0
22,9,50,11,48,53,60,12,0,0,0,0,0,0
28,48,60,24,14,63,51,11,49,35,0,0,0,0
61,11,9,28,29,62,48,21,0,0,0,0,0,0
60,17,11,48,49,59,9,35,0,0,0,0,0,0
17,48,60,21,4,38,11,57,53,0,0,0,0,0
59,60,61,17,49,11,0,0,0,0,0,0,0,0
21,35,14,48,0,0,0,0,0,0,0,0,0,0
13,11,60,0,0,0,0,0,0,0,0,0,0,0
48,60,11,0,0,0,0,0,0,0,0,0,0,0
37,11,13,25,60,31,14,0,0,0,0,0,0,0
54,37,31,11,21,13,19,14,60,43,25,0,0,0
55,60,13,14,0,0,0,0,0,0,0,0,0,0
13,14,60,11,37,58,12,0,0,0,0,0,0,0
25,13,60,0,0,0,0,0,0,0,0,0,0,0
25,11,60,2,14,43,17,0,0,0,0,0,0,0
21,14,44,60,29,11,0,0,0,0,0,0,0,0
60,25,13,14,11,58,55,31,0,0,0,0,0,0
58,55,0,0,0,0,0,0,0,0,0,0,0,0
25,11,14,21,60,55,13,0,0,0,0,0,0,0
36,44,13,60,37,48,0,0,0,0,0,0,0,0
60,14,25,37,61,20,13,19,21,31,0,0,0,0
14,37,60,25,0,0,0,0,0,0,0,0,0,0
60,29,61,11,0,0,0,0,0,0,0,0,0,0
55,37,14,58,0,0,0,0,0,0,0,0,0,0
35,22,11,60,38,57,0,0,0,0,0,0,0,0
21,48,57,11,35,61,60,9,22,28,0,0,0,0
24,44,53,60,0,0,0,0,0,0,0,0,0,0
60,48,11,3,38,61,35,7,25,17,0,0,0,0
25,48,55,60,11,35,29,37,0,0,0,0,0,0
58,60,23,13,31,0,0,0,0,0,0,0,0,0
55,11,31,14,0,0,0,0,0,0,0,0,0,0
25,60,11,13,14,0,0,0,0,0,0,0,0,0
60,41,55,14,21,11,28,48,61,0,0,0,0,0
55,60,13,0,0,0,0,0,0,0,0,0,0,0
44,55,60,37,21,11,13,0,0,0,0,0,0,0
58,13,14,55,25,20,37,0,0,0,0,0,0,0
11,60,25,55,44,48,14,37,21,0,0,0,0,0
58,60,13,55,31,25,0,0,0,0,0,0,0,0
11,44,60,29,14,21,0,0,0,0,0,0,0,0
48,60,55,54,25,11,58,37,21,0,0,0,0,0
25,60,11,44,21,14,34,48,58,55,47,20,0,0
13,11,37,47,55,60,58,14,0,0,0,0,0,0
60,58,44,48,25,37,0,0,0,0,0,0,0,0
11,60,21,25,0,0,0,0,0,0,0,0,0,0
14,29,15,44,56,25,21,2,58,31,60,0,0,0
60,28,11,4,8,0,0,0,0,0,0,0,0,0
60,11,43,1,0,0,0,0,0,0,0,0,0,0
25,21,13,60,37,0,0,0,0,0,0,0,0,0
37,25,17,58,14,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0
55,13,25,37,26,11,60,0,0,0,0,0,0,0
11,9,60,48,0,0,0,0,0,0,0,0,0,0
13,11,14,60,55,37,21,0,0,0,0,0,0,0
60,41,55,48,54,20,0,0,0,0,0,0,0,0
14,11,55,21,13,29,0,0,0,0,0,0,0,0
48,60,11,14,13,20,41,0,0,0,0,0,0,0
29,14,44,25,35,60,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0
11,21,14,2,25,29,31,60,28,55,0,0,0,0
2,21,11,14,29,60,55,44,0,0,0,0,0,0
14,11,60,29,44,0,0,0,0,0,0,0,0,0
25,55,60,29,0,0,0,0,0,0,0,0,0,0
21,60,11,14,17,51,48,0,0,0,0,0,0,0
11,55,17,9,42,0,0,0,0,0,0,0,0,0
55,13,58,60,0,0,0,0,0,0,0,0,0,0
60,20,21,29,25,0,0,0,0,0,0,0,0,0
14,60,11,28,44,20,0,0,0,0,0,0,0,0
13,37,60,14,0,0,0,0,0,0,0,0,0,0
58,60,29,21,0,0,0,0,0,0,0,0,0,0
58,43,60,21,14,11,23,0,0,0,0,0,0,0
61,60,4,53,0,0,0,0,0,0,0,0,0,0
48,60,11,57,41,22,17,38,0,0,0,0,0,0
60,48,0,0,0,0,0,0,0,0,0,0,0,0
11,48,4,60,3,0,0,0,0,0,0,0,0,0
60,35,22,11,0,0,0,0,0,0,0,0,0,0
18,60,52,44,48,42,4,21,0,0,0,0,0,0
25,31,11,37,21,2,0,0,0,0,0,0,0,0
11,8,48,0,0,0,0,0,0,0,0,0,0,0
9,11,48,60,52,18,26,35,38,42,0,0,0,0
31,25,23,60,44,11,47,13,37,0,0,0,0,0
60,55,0,0,0,0,0,0,0,0,0,0,0,0
60,61,48,53,11,0,0,0,0,0,0,0,0,0
35,48,60,25,11,53,41,61,0,0,0,0,0,0
11,14,60,21,0,0,0,0,0,0,0,0,0,0
35,48,60,0,0,0,0,0,0,0,0,0,0,0
48,60,53,35,4,17,26,9,52,18,0,0,0,0
60,48,51,0,0,0,0,0,0,0,0,0,0,0
48,51,60,62,9,11,0,0,0,0,0,0,0,0
38,60,53,0,0,0,0,0,0,0,0,0,0,0
11,61,28,53,52,48,60,0,0,0,0,0,0,0
7,11,60,61,38,48,12,41,0,0,0,0,0,0
48,60,4,11,38,0,0,0,0,0,0,0,0,0
60,48,4,0,0,0,0,0,0,0,0,0,0,0
59,3,11,57,0,0,0,0,0,0,0,0,0,0
4,48,60,0,0,0,0,0,0,0,0,0,0,0
41,60,21,48,0,0,0,0,0,0,0,0,0,0
60,41,48,61,52,11,0,0,0,0,0,0,0,0
60,61,48,4,7,11,38,28,41,0,0,0,0,0
60,61,48,0,0,0,0,0,0,0,0,0,0,0
21,60,48,28,61,0,0,0,0,0,0,0,0,0
48,60,28,0,0,0,0,0,0,0,0,0,0,0
48,16,61,53,60,38,35,4,11,0,0,0,0,0
60,18,4,38,48,16,0,0,0,0,0,0,0,0
53,60,61,48,35,0,0,0,0,0,0,0,0,0
3,60,11,7,0,0,0,0,0,0,0,0,0,0
60,61,11,48,21,35,14,25,7,28,0,0,0,0
61,29,60,52,57,48,0,0,0,0,0,0,0,0
48,60,35,9,57,0,0,0,0,0,0,0,0,0
48,61,53,60,35,17,0,0,0,0,0,0,0,0
48,35,53,61,60,9,57,44,14,11,38,0,0,0
60,11,48,38,52,0,0,0,0,0,0,0,0,0
48,57,61,35,0,0,0,0,0,0,0,0,0,0
48,53,11,25,0,0,0,0,0,0,0,0,0,0
11,4,48,21,61,0,0,0,0,0,0,0,0,0
58,31,37,13,60,0,0,0,0,0,0,0,0,0
11,28,48,17,61,42,0,0,0,0,0,0,0,0
35,11,61,0,0,0,0,0,0,0,0,0,0,0
61,60,42,21,11,48,17,0,0,0,0,0,0,0
25,55,58,37,14,13,11,60,43,44,34,0,0,0
11,51,18,42,17,28,61,0,0,0,0,0,0,0
61,52,48,53,11,60,49,0,0,0,0,0,0,0
48,60,52,57,3,62,53,0,0,0,0,0,0,0
17,60,37,14,35,21,55,0,0,0,0,0,0,0
59,29,11,48,60,0,0,0,0,0,0,0,0,0
18,60,48,57,53,21,35,3,29,0,0,0,0,0
11,4,48,9,53,38,0,0,0,0,0,0,0,0
60,48,24,11,49,42,0,0,0,0,0,0,0,0
60,11,14,57,24,25,49,35,28,0,0,0,0,0
13,55,44,58,0,0,0,0,0,0,0,0,0,0
13,14,29,60,43,37,2,11,44,42,0,0,0,0
25,55,29,11,14,60,13,31,0,0,0,0,0,0
60,25,43,58,14,0,0,0,0,0,0,0,0,0
60,3,4,48,41,0,0,0,0,0,0,0,0,0
3,38,48,62,35,11,60,18,28,41,0,0,0,0
48,60,0,0,0,0,0,0,0,0,0,0,0,0
48,17,60,51,0,0,0,0,0,0,0,0,0,0
60,62,41,48,38,61,28,0,0,0,0,0,0,0
58,21,11,60,44,0,0,0,0,0,0,0,0,0
21,48,3,60,61,0,0,0,0,0,0,0,0,0
57,48,3,35,42,17,60,11,0,0,0,0,0,0
11,38,22,48,0,0,0,0,0,0,0,0,0,0
3,11,18,48,0,0,0,0,0,0,0,0,0,0
42,48,41,51,9,28,11,0,0,0,0,0,0,0
53,60,48,28,38,11,9,18,0,0,0,0,0,0
60,21,58,11,25,17,29,19,61,0,0,0,0,0
61,60,35,18,29,17,0,0,0,0,0,0,0,0
10,48,11,61,60,51,52,18,0,0,0,0,0,0
48,11,60,26,0,0,0,0,0,0,0,0,0,0
21,60,61,11,9,41,44,0,0,0,0,0,0,0
61,60,11,38,0,0,0,0,0,0,0,0,0,0
12,11,61,18,17,0,0,0,0,0,0,0,0,0
48,60,11,52,35,51,41,21,0,0,0,0,0,0
11,18,29,42,48,0,0,0,0,0,0,0,0,0
11,9,51,48,0,0,0,0,0,0,0,0,0,0
53,11,52,60,4,9,0,0,0,0,0,0,0,0
11,21,28,61,0,0,0,0,0,0,0,0,0,0
2,21,44,29,11,41,60,14,0,0,0,0,0,0
48,11,41,60,61,35,0,0,0,0,0,0,0,0
60,48,35,21,38,0,0,0,0,0,0,0,0,0
60,51,48,28,2,0,0,0,0,0,0,0,0,0
44,60,0,0,0,0,0,0,0,0,0,0,0,0
21,14,60,58,11,44,29,1,51,0,0,0,0,0
11,60,1,21,14,17,29,0,0,0,0,0,0,0
25,13,11,31,55,60,0,0,0,0,0,0,0,0
11,61,43,42,60,48,0,0,0,0,0,0,0,0
60,59,55,49,21,48,53,35,0,0,0,0,0,0
35,60,48,53,57,61,11,52,0,0,0,0,0,0
61,48,4,60,0,0,0,0,0,0,0,0,0,0
11,48,9,35,0,0,0,0,0,0,0,0,0,0
50,48,11,61,60,0,0,0,0,0,0,0,0,0
61,21,60,12,11,0,0,0,0,0,0,0,0,0
48,11,21,60,61,38,51,9,0,0,0,0,0,0
48,11,60,0,0,0,0,0,0,0,0,0,0,0
53,17,48,14,7,61,52,42,38,0,0,0,0,0
60,11,41,48,61,21,0,0,0,0,0,0,0,0
44,11,60,21,29,61,14,0,0,0,0,0,0,0
17,48,14,60,11,35,21,0,0,0,0,0,0,0
11,28,51,17,48,0,0,0,0,0,0,0,0,0
42,63,18,9,11,48,0,0,0,0,0,0,0,0
11,42,59,61,49,17,0,0,0,0,0,0,0,0
11,17,49,60,0,0,0,0,0,0,0,0,0,0
17,11,21,0,0,0,0,0,0,0,0,0,0,0
25,37,20,55,41,13,11,60,44,61,0,0,0,0
60,14,41,48,12,9,0,0,0,0,0,0,0,0
41,14,55,0,0,0,0,0,0,0,0,0,0,0
48,25,61,60,35,0,0,0,0,0,0,0,0,0
60,11,48,59,29,21,28,9,49,0,0,0,0,0
11,48,49,60,0,0,0,0,0,0,0,0,0,0
48,60,0,0,0,0,0,0,0,0,0,0,0,0
49,53,57,48,0,0,0,0,0,0,0,0,0,0
48,60,42,11,17,9,35,61,28,0,0,0,0,0
11,60,35,42,49,0,0,0,0,0,0,0,0,0
48,21,9,49,18,0,0,0,0,0,0,0,0,0
11,48,22,61,7,0,0,0,0,0,0,0,0,0
3,60,0,0,0,0,0,0,0,0,0,0,0,0
48,11,9,52,51,24,0,0,0,0,0,0,0,0
48,14,0,0,0,0,0,0,0,0,0,0,0,0
60,48,18,11,0,0,0,0,0,0,0,0,0,0
11,48,60,35,28,51,61,0,0,0,0,0,0,0
60,48,11,21,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0
48,60,35,21,51,61,11,0,0,0,0,0,0,0
48,53,41,35,0,0,0,0,0,0,0,0,0,0
60,17,35,11,42,0,0,0,0,0,0,0,0,0
54,60,61,11,22,48,57,53,0,0,0,0,0,0
11,55,21,34,60,25,43,13,14,44,48,0,0,0
25,33,31,14,55,0,0,0,0,0,0,0,0,0
60,14,55,43,25,58,29,11,31,0,0,0,0,0
44,37,58,13,14,0,0,0,0,0,0,0,0,0
60,19,11,55,13,58,0,0,0,0,0,0,0,0
25,58,31,37,13,60,0,0,0,0,0,0,0,0
61,48,7,11,60,0,0,0,0,0,0,0,0,0
58,60,48,55,25,44,0,0,0,0,0,0,0,0
60,53,11,48,29,17,57,21,0,0,0,0,0,0
60,11,61,51,21,19,0,0,0,0,0,0,0,0
54,37,43,0,0,0,0,0,0,0,0,0,0,0
20,60,55,13,0,0,0,0,0,0,0,0,0,0
61,11,20,13,31,25,0,0,0,0,0,0,0,0
48,60,21,11,31,44,20,0,0,0,0,0,0,0
18,48,60,57,0,0,0,0,0,0,0,0,0,0
11,21,50,0,0,0,0,0,0,0,0,0,0,0
55,25,41,60,14,11,21,0,0,0,0,0,0,0
11,28,61,60,0,0,0,0,0,0,0,0,0,0
28,60,4,11,42,48,21,17,0,0,0,0,0,0
11,61,17,35,60,14,0,0,0,0,0,0,0,0
60,13,37,41,55,1,2,0,0,0,0,0,0,0
25,13,11,37,58,55,31,43,0,0,0,0,0,0
60,55,14,25,0,0,0,0,0,0,0,0,0,0
60,11,13,0,0,0,0,0,0,0,0,0,0,0
60,48,11,20,41,0,0,0,0,0,0,0,0,0
37,25,13,14,43,0,0,0,0,0,0,0,0,0
44,60,14,25,0,0,0,0,0,0,0,0,0,0
21,11,48,60,61,25,35,14,0,0,0,0,0,0
11,2,17,60,0,0,0,0,0,0,0,0,0,0
61,60,25,43,44,58,17,21,55,0,0,0,0,0
11,14,60,25,13,0,0,0,0,0,0,0,0,0
60,21,48,11,25,41,35,14,29,0,0,0,0,0
60,11,21,61,58,25,0,0,0,0,0,0,0,0
22,60,0,0,0,0,0,0,0,0,0,0,0,0
11,53,60,35,51,0,0,0,0,0,0,0,0,0
11,21,14,0,0,0,0,0,0,0,0,0,0,0
48,25,60,14,58,0,0,0,0,0,0,0,0,0
60,61,14,11,48,44,58,25,0,0,0,0,0,0
60,14,11,25,21,44,0,0,0,0,0,0,0,0
37,55,29,60,21,25,11,0,0,0,0,0,0,0
55,48,60,14,11,0,0,0,0,0,0,0,0,0
37,25,60,55,0,0,0,0,0,0,0,0,0,0
55,48,13,58,29,11,0,0,0,0,0,0,0,0
60,13,55,25,0,0,0,0,0,0,0,0,0,0
25,29,37,0,0,0,0,0,0,0,0,0,0,0
60,47,14,55,13,43,58,0,0,0,0,0,0,0
44,60,25,55,11,58,21,0,0,0,0,0,0,0
48,9,17,61,53,18,35,11,3,60,4,0,0,0
37,14,60,13,0,0,0,0,0,0,0,0,0,0
55,13,14,11,20,54,60,61,0,0,0,0,0,0
11,60,55,37,62,35,1,0,0,0,0,0,0,0
48,11,28,60,53,18,35,61,0,0,0,0,0,0
11,21,9,49,0,0,0,0,0,0,0,0,0,0
11,60,14,21,29,17,0,0,0,0,0,0,0,0
60,55,23,13,25,54,37,44,58,14,43,0,0,0
21,11,60,29,0,0,0,0,0,0,0,0,0,0
21,60,29,44,14,55,0,0,0,0,0,0,0,0
11,48,60,24,9,44,42,12,14,59,0,0,0,0
53,28,11,0,0,0,0,0,0,0,0,0,0,0
13,60,55,37,31,11,58,25,47,44,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0,0,0
44,14,29,11,0,0,0,0,0,0,0,0,0,0
21,60,11,44,14,29,48,37,55,17,0,0,0,0
31,42,55,44,13,60,37,0,0,0,0,0,0,0
19,60,11,1,14,44,0,0,0,0,0,0,0,0
11,42,60,21,41,25,14,44,17,0,0,0,0,0
60,37,11,21,14,19,44,41,35,0,0,0,0,0
60,21,25,37,31,58,0,0,0,0,0,0,0,0
24,35,49,11,48,59,0,0,0,0,0,0,0,0
21,14,60,20,25,29,37,36,43,0,0,0,0,0
28,11,35,21,0,0,0,0,0,0,0,0,0,0
18,35,21,11,0,0,0,0,0,0,0,0,0,0
13,21,11,55,60,61,44,14,37,0,0,0,0,0
49,9,52,51,48,27,0,0,0,0,0,0,0,0
29,60,14,41,21,0,0,0,0,0,0,0,0,0
48,53,9,60,61,38,21,0,0,0,0,0,0,0
25,7,47,14,0,0,0,0,0,0,0,0,0,0
57,18,53,48,9,21,28,60,0,0,0,0,0,0
35,48,11,60,0,0,0,0,0,0,0,0,0,0
60,21,44,25,11,61,14,55,0,0,0,0,0,0
48,11,9,21,60,61,35,51,42,0,0,0,0,0
60,48,11,38,61,21,35,0,0,0,0,0,0,0
11,60,42,14,48,0,0,0,0,0,0,0,0,0
58,21,44,60,11,14,1,48,0,0,0,0,0,0
38,16,61,41,53,0,0,0,0,0,0,0,0,0
48,11,60,61,0,0,0,0,0,0,0,0,0,0
11,21,48,60,0,0,0,0,0,0,0,0,0,0
11,28,60,0,0,0,0,0,0,0,0,0,0,0
60,9,11,42,52,48,61,0,0,0,0,0,0,0
48,35,14,60,11,12,21,52,61,18,42,9,3,28
60,37,25,11,21,20,28,0,0,0,0,0,0,0
14,21,60,11,44,37,26,25,29,61,0,0,0,0
3,48,38,11,18,60,9,0,0,0,0,0,0,0
60,44,35,11,55,1,0,0,0,0,0,0,0,0
21,37,13,54,11,28,25,14,0,0,0,0,0,0
31,25,35,11,13,60,0,0,0,0,0,0,0,0
48,60,57,3,61,38,53,0,0,0,0,0,0,0
48,53,60,11,41,52,18,0,0,0,0,0,0,0
11,48,24,0,0,0,0,0,0,0,0,0,0,0
11,37,60,0,0,0,0,0,0,0,0,0,0,0
21,60,11,37,13,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4,25,13,37,55,14,60,48,11,17,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0
60,42,41,0,0,0,0,0,0,0,0,0,0,0
55,60,53,21,61,0,0,0,0,0,0,0,0,0
14,60,25,21,20,17,0,0,0,0,0,0,0,0
25,21,34,58,55,0,0,0,0,0,0,0,0,0
22,44,11,53,41,21,63,17,42,0,0,0,0,0
60,14,58,29,0,0,0,0,0,0,0,0,0,0
60,21,48,0,0,0,0,0,0,0,0,0,0,0
4,21,60,61,14,0,0,0,0,0,0,0,0,0
25,23,55,21,60,47,13,34,0,0,0,0,0,0
17,29,43,60,26,21,48,0,0,0,0,0,0,0
48,41,60,11,17,29,0,0,0,0,0,0,0,0
11,14,4,37,58,44,60,55,0,0,0,0,0,0
61,60,11,48,0,0,0,0,0,0,0,0,0,0
21,44,0,0,0,0,0,0,0,0,0,0,0,0
60,22,11,57,53,48,41,0,0,0,0,0,0,0
35,17,11,60,42,62,48,21,0,0,0,0,0,0
17,11,49,8,35,57,48,0,0,0,0,0,0,0
21,44,55,2,20,0,0,0,0,0,0,0,0,0
11,13,44,0,0,0,0,0,0,0,0,0,0,0
61,57,28,11,48,0,0,0,0,0,0,0,0,0
14,48,11,60,21,44,0,0,0,0,0,0,0,0
60,58,44,48,14,28,11,21,29,36,35,25,0,0
11,2,14,60,48,17,21,44,0,0,0,0,0,0
55,14,11,58,25,42,60,31,13,0,0,0,0,0
60,25,19,14,2,21,55,0,0,0,0,0,0,0
14,13,61,0,0,0,0,0,0,0,0,0,0,0
55,54,47,11,13,60,0,0,0,0,0,0,0,0
37,60,11,41,13,0,0,0,0,0,0,0,0,0
11,60,25,48,0,0,0,0,0,0,0,0,0,0
49,60,48,11,35,17,4,42,0,0,0,0,0,0
11,48,60,17,42,0,0,0,0,0,0,0,0,0
48,21,9,11,51,49,0,0,0,0,0,0,0,0
60,11,41,51,61,48,59,28,17,9,18,42,0,0
11,42,61,28,0,0,0,0,0,0,0,0,0,0
11,48,60,35,49,17,24,1,0,0,0,0,0,0
42,60,2,0,0,0,0,0,0,0,0,0,0,0
17,11,48,21,0,0,0,0,0,0,0,0,0,0
61,60,49,48,0,0,0,0,0,0,0,0,0,0
11,51,42,48,60,0,0,0,0,0,0,0,0,0
42,60,61,48,51,11,35,0,0,0,0,0,0,0
11,21,14,48,0,0,0,0,0,0,0,0,0,0
24,11,48,7,49,60,61,0,0,0,0,0,0,0
3,60,49,51,42,9,0,0,0,0,0,0,0,0
11,7,24,48,51,60,0,0,0,0,0,0,0,0
60,48,11,42,49,29,4,0,0,0,0,0,0,0
11,17,48,60,21,0,0,0,0,0,0,0,0,0
51,11,60,22,0,0,0,0,0,0,0,0,0,0
14,44,60,41,11,55,0,0,0,0,0,0,0,0
17,60,21,48,14,11,44,0,0,0,0,0,0,0
48,55,60,62,11,50,16,53,0,0,0,0,0,0
21,60,13,20,28,25,37,11,0,0,0,0,0,0
36,59,18,28,60,48,63,0,0,0,0,0,0,0
48,12,9,0,0,0,0,0,0,0,0,0,0,0
11,60,48,49,61,10,42,0,0,0,0,0,0,0
21,9,18,48,51,61,11,60,0,0,0,0,0,0
38,49,0,0,0,0,0,0,0,0,0,0,0,0
7,60,57,48,22,53,4,11,0,0,0,0,0,0
60,11,48,7,0,0,0,0,0,0,0,0,0,0
29,60,44,48,25,14,11,0,0,0,0,0,0,0
60,11,61,41,35,17,0,0,0,0,0,0,0,0
11,60,59,48,35,63,20,0,0,0,0,0,0,0
61,28,55,13,60,37,11,0,0,0,0,0,0,0
