18,7,51,7,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4784757
45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900117
7,7,16,7,53,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4913288
51,7,63,7,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4929013
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4950269
44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001722
21,7,22,7,22,7,28,7,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5020116
10,2,12,7,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024939
12,1,21,7,45,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5031771
28,7,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5036322
1,1,20,7,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5038078
22,7,54,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5067532
12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5076633
21,7,22,7,54,7,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5095713
20,7,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5117246
20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5126599
12,7,13,7,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5180010
4,7,9,7,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5190395
3,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5207591
12,7,18,7,46,7,51,7,54,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,5250552
20,7,25,7,32,1,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5299220
22,7,22,7,46,7,59,7,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5299725
3,7,4,7,46,7,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300268
3,1,9,7,12,7,18,7,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5319930
1,1,20,6,21,7,22,7,22,7,44,7,45,7,46,7,0,0,0,0,0,0,0,0,5341478
12,7,21,7,22,7,46,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5384867
4,1,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5393467
21,7,22,7,45,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5466124
1,7,2,7,10,7,12,7,20,7,27,7,28,7,35,7,63,7,0,0,0,0,0,0,5525943
