21,14,25,11,60,37,0,0,0,0,0,0
61,35,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
11,9,12,53,35,42,29,61,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
9,12,11,0,0,0,0,0,0,0,0,0
60,58,14,0,0,0,0,0,0,0,0,0
60,48,51,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
60,21,2,0,0,0,0,0,0,0,0,0
11,51,0,0,0,0,0,0,0,0,0,0
11,48,0,0,0,0,0,0,0,0,0,0
48,4,11,60,41,3,51,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0
18,11,0,0,0,0,0,0,0,0,0,0
14,21,0,0,0,0,0,0,0,0,0,0
11,41,60,28,0,0,0,0,0,0,0,0
11,3,60,14,2,21,61,0,0,0,0,0
61,9,48,60,0,0,0,0,0,0,0,0
61,18,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
