9,7,12,7,18,7,27,7,44,7,54,7,0,0,0,0,0,0,0,0,3290010
45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304559
12,7,20,2,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3318659
7,7,16,7,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3329276
3,7,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3340658
44,7,54,7,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392425
46,7,51,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3410130
1,7,27,7,47,7,51,7,63,7,0,0,0,0,0,0,0,0,0,0,3415843
8,1,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3443017
13,1,45,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3461555
4,1,22,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3514811
21,6,22,7,22,7,25,7,27,7,46,7,0,0,0,0,0,0,0,0,3546757
12,7,44,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3609503
12,7,52,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3622845
45,7,47,7,51,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,3635401
12,7,27,7,32,7,44,7,63,7,0,0,0,0,0,0,0,0,0,0,3704972
40,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3718073
4,7,9,7,12,7,27,7,37,7,45,7,62,7,0,0,0,0,0,0,3742060
39,7,41,7,57,7,60,7,0,0,0,0,0,0,0,0,0,0,0,0,3759879
12,7,27,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3790190
21,7,45,7,47,7,51,7,54,2,64,7,0,0,0,0,0,0,0,0,3864841
13,7,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870567
16,1,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3876269
4,1,46,7,55,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,3894978
52,1,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3899338
51,7,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3918702
15,7,16,7,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3949202
45,7,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3977778
45,7,47,7,51,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,3985551
40,1,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4024778
25,7,44,7,47,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,4038945
12,7,46,7,54,7,55,7,59,7,0,0,0,0,0,0,0,0,0,0,4051685
3,7,4,7,18,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,4102036
20,1,46,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125701
8,1,12,7,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4171179
54,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4215141
20,7,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4303678
8,7,52,2,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4326083
2,1,3,7,51,7,63,7,0,0,0,0,0,0,0,0,0,0,0,0,4326257
12,7,18,7,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4338332
22,7,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4350799
21,7,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4357497
20,7,44,6,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4357540
21,7,45,7,47,7,51,7,54,7,62,7,63,7,0,0,0,0,0,0,4387252
4,7,12,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4410091
15,7,53,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4411769
4,7,15,7,53,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4429751
12,7,22,7,27,7,45,7,47,7,63,7,0,0,0,0,0,0,0,0,4441380
19,7,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4464515
3,7,44,7,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4482564
